Ground distance, Thrust
   0.000000, 48694.709509
   6.087701, 48032.339762
  24.231001, 47379.507606
  54.248970, 46736.156867
  95.959182, 46102.258347
 149.177878, 45477.403093
 213.720117, 44861.621802
 289.399936, 44255.050779
 376.030525, 43657.573983
 473.424389, 43068.502289
 581.393488, 42488.621070
 699.749443, 41917.952888
 828.303762, 41356.576089
 966.868135, 40805.709203
1115.254802, 40265.412781
1273.276818, 39736.838765
1440.748392, 39218.975897
1617.484920, 38712.005562
1803.303044, 38212.933249
1892.083048, 37984.939162
2090.868915, 37492.390905
2223.019245, 37172.109338
2347.010103, 36886.834376
2454.916423, 36660.182830
2675.751441, 36325.039898
2900.678703, 36145.175062
2953.360282, 36117.820945
3177.476582, 36053.531551
3404.795794, 36026.045199
3632.112951, 35995.680879
3859.428362, 35964.313891
4086.742588, 35932.581466
4314.055958, 35900.667576
4541.369434, 35868.668790
4768.682239, 35836.536964
4995.995448, 35804.353925
5223.308946, 35772.130275
5450.622845, 35739.826349
5677.937109, 35707.462463
5680.901351, 35707.039379
5884.134220, 35678.130999
6111.448330, 35645.655779
6338.762426, 35613.346088
6566.076743, 35581.022263
6793.391414, 35548.749783
7020.706524, 35516.520009
7248.022154, 35484.340972
7475.338304, 35452.214543
7702.654931, 35420.142969
7929.972101, 35388.392357
8157.289719, 35356.932548
8384.607755, 35325.523388
8611.926348, 35294.160920
8839.245402, 35262.856596
9066.564978, 35231.606945
9293.884964, 35200.403674
9521.205472, 35169.252400
9748.526438, 35138.152402
9975.847845, 35107.102044
10203.169706, 35076.101465
10430.492031, 35045.148132
10657.814874, 35014.242888
10885.138239, 34983.389730
11112.462086, 34952.585314
11339.786437, 34921.829011
11567.111290, 34891.124615
11794.436645, 34860.464442
12021.762569, 34829.852795
12249.089065, 34799.290289
12476.416127, 34768.776824
12703.743706, 34738.317060
12931.071795, 34707.575897
13158.400368, 34676.640125
13385.729472, 34645.745364
13613.059196, 34614.898057
13840.389477, 34584.107468
14067.720326, 34553.362088
14295.051820, 34522.661641
14522.383885, 34492.018161
14749.716591, 34461.417570
14977.049882, 34430.877541
15204.383795, 34400.391588
15431.718203, 34369.952259
15659.053203, 34339.562040
15886.388784, 34309.219777
16113.724958, 34278.929348
16341.061681, 34248.683062
16568.399048, 34218.487220
16795.737008, 34188.340677
17023.075574, 34158.239407
17250.414781, 34128.189473
17477.754568, 34098.189668
17705.094915, 34068.237523
17932.435848, 34038.331737
18159.776928, 33968.103716
18387.116400, 33892.025773
18614.455576, 33816.088387
18841.795454, 33740.421173
19069.135956, 33665.035712
19296.476923, 33589.925047
19523.818357, 33515.083225
19751.160299, 33440.535189
19978.502736, 33366.257263
20205.845753, 33292.249495
20433.189345, 33218.510375
20660.533473, 33145.044067
20887.878091, 33071.841922
21115.223224, 32998.905898
21342.568837, 32926.236990
21569.915012, 32853.824725
21797.261716, 32781.699065
22024.608842, 32709.842054
22251.956411, 32638.241123
22479.304553, 32566.900384
22706.653231, 32495.824937
22934.002397, 32425.002223
23161.352138, 32354.437906
23388.702450, 32284.130169
23616.053303, 32212.873474
23843.404701, 32141.617506
24070.756625, 32070.630644
24298.109055, 31999.906306
24525.462122, 31929.436607
24752.815726, 31859.252152
24980.169793, 31789.327669
25207.524414, 31719.667335
25434.879506, 31650.263804
25662.235146, 31581.116479
25889.591382, 31512.226622
26116.948197, 31443.596054
26246.719160, 31404.510934
